accelX,accelY,accelZ,gyroX,gyroY,gyroZ,activity
15500,840,148,583,688,1554,3
15844,832,188,370,1638,-77,3
15252,816,264,-191,1344,-452,3
16108,1020,-4,714,-1202,1085,3
16696,1352,-364,37,-401,145,3
15856,840,56,-963,841,-337,3
15640,1020,272,-894,-1000,202,3
16160,276,-300,-1139,-1255,619,3
16428,460,-352,-927,-283,-509,3
16740,780,-432,-573,16,-539,3
16132,188,136,-595,798,30,3
16128,976,128,106,844,-429,3
15904,968,928,-404,1294,456,3
16188,488,532,-759,-311,1584,3
16392,344,368,-1713,-686,1911,3
16636,324,-488,-1473,-2883,3152,3
16536,-244,-512,-2381,-917,1812,3
15920,-76,-424,-2835,234,-416,3
16052,52,-244,-1963,-927,-535,3
16644,60,-416,-2153,-830,371,3
16724,192,-380,-2094,503,-1202,3
16292,-8,-80,-2265,1745,-1326,3
16440,1196,224,-1646,735,-1246,3
16656,1424,376,-1484,63,-446,3
16228,1060,116,-2169,214,-206,3
16628,1300,-76,-1527,-702,-40,3
16164,392,-64,-1851,525,-120,3
16268,1636,428,-1136,400,-1702,3
16036,492,468,-1120,-221,-400,3
16956,1664,-264,-36,-2147,-613,3
16532,764,-184,-305,-1389,763,3
16424,768,-420,30,-608,-419,3
17216,1300,-1092,-398,-39,-504,3
16580,292,-676,-10,-350,1067,3
16900,1276,-952,464,-600,1060,3
16108,-620,-740,-7,538,942,3
16720,924,-1204,244,117,-956,3
15712,-376,-504,262,1061,208,3
16544,164,-1512,787,-228,-777,3
16236,964,-816,427,1214,-504,3
16600,1056,-448,1353,242,38,3
15944,824,-916,432,586,1033,3
15980,704,-224,1969,-86,576,3
16340,1072,-900,669,775,57,3
16236,684,-676,1207,585,-22,3
16504,1004,-772,833,539,293,3
15988,1152,-620,59,1443,-32,3
16176,1596,-780,677,742,670,3
16332,1728,-968,-336,889,-249,3
16736,1904,-1084,-285,830,-269,3
16468,1708,-924,-217,-143,-325,3
17160,1848,-1976,1020,-1251,810,3
16384,676,-1520,889,-200,637,3
16520,1668,-1116,1679,-141,-567,3
16100,564,-656,1470,-362,355,3
16508,996,-844,2724,-1580,523,3
16808,1024,-860,2642,-452,-846,3
16624,524,-364,3207,-230,30,3
17320,1260,-800,4130,-529,-948,3
16868,1424,-236,2541,1469,-554,3
15968,992,176,3277,600,218,3
15668,208,680,2983,34,986,3
16704,252,320,3022,-519,208,3
17056,720,1176,2042,430,-1730,3
16848,592,1272,740,1066,-1100,3
16968,268,744,915,-683,-463,3
17080,524,468,-157,-467,2015,3
15792,60,564,-429,704,1012,3
15556,340,796,-408,526,1675,3
15364,-292,672,-54,375,1639,3
15592,792,520,-270,586,-39,3
16404,1076,-628,-1174,384,905,3
14752,-88,76,-1661,-57,1704,3
15184,112,-244,-1525,-1691,1280,3
15592,-36,-1096,-1418,-1554,260,3
15912,-392,-688,-1016,-1708,-881,3
16220,728,-664,129,-2455,2062,3
17136,-1120,-1500,-230,-2940,2503,3
16736,-1144,-792,-414,-532,638,3
16128,-1800,1684,1917,-152,-34,4
15984,-1504,2236,1678,-55,183,4
15956,-1768,2288,883,369,99,4
15744,-2492,2172,5,54,309,4
15456,-1972,2168,176,124,-479,4
15224,-2828,1664,-187,89,-81,4
13780,-2112,1776,556,325,-1250,4
14088,-1040,1196,790,83,-2344,4
17288,-816,2852,248,845,-3414,4
25748,-4740,6040,-2346,843,-3228,4
27248,-4872,1952,-3490,-66,4247,4
19452,-800,192,-1979,3002,6485,4
9448,336,-1668,-2901,6370,6221,4
3532,-1432,-188,588,2608,4511,4
5592,1360,164,2469,-937,-522,4
8144,-1100,1232,1617,1086,-6501,4
15972,-460,3040,3640,-943,-10022,4
25272,-4888,7156,2323,-2210,-7380,4
29912,-3448,8628,1804,-3285,-2470,4
24652,-1208,3796,-2024,-320,4611,4
18836,2156,896,-1467,1754,6951,4
9268,-500,-536,-2177,3768,10394,4
4440,-644,412,1746,1018,5812,4
6264,-1000,1080,443,618,-1836,4
11816,-3384,5244,619,329,-8153,4
24800,-5824,8276,430,-5208,-7186,4
28032,-6396,5824,-1598,-3277,1719,4
24892,-204,3688,-1656,4087,-428,4
15276,1036,1952,-4416,8087,4200,4
7376,1520,612,-2289,4971,6083,4
5596,-1172,-188,-1512,1521,3074,4
8140,-1536,1792,-1164,336,-2236,4
19844,-5224,7892,-1828,1262,-9399,4
24620,-7484,11940,-5387,806,-2772,4
22640,-5836,7404,-3482,-3310,2521,4
20864,-484,3368,-3991,-159,2531,4
12792,-1356,864,-5200,3453,3401,4
9708,564,-356,-2910,2842,3803,4
6428,-1872,-680,-1125,652,3622,4
6720,-2336,16,-572,-316,969,4
8336,-4536,800,-708,-139,-5793,4
15696,-3116,1960,1502,-2092,-8846,4
22236,-6024,5424,1642,-1344,-7217,4
30044,-4652,10080,3758,-3049,-5922,4
27684,-2564,8252,-1385,463,751,4
22120,-632,5996,-3008,1197,4568,4
16340,-780,2836,-4993,2281,6960,4
9452,-1480,672,-4764,3310,7034,4
6324,-1292,708,-1036,522,6739,4
5808,-1704,236,-1396,-121,3051,4
6384,-1128,928,-1316,0,-1866,4
8592,-3028,836,-1918,-2304,-2731,4
17880,-3148,3236,-688,-2463,-6549,4
23016,-9704,8664,-4344,-791,-5378,4
25744,-6404,5728,-1937,-3140,-1948,4
23548,-2824,844,-1563,-2270,-1104,4
17628,-292,1164,-2208,1888,3233,4
11440,-3416,984,-1665,1587,6190,4
11048,-2084,1132,-846,293,1647,4
11260,-2924,1816,-1907,1447,828,4
12392,-3844,1520,-1711,777,805,4
14124,-4900,2932,-1407,1262,-638,4
16500,-6104,1684,-1612,-177,-2002,4
14712,-3892,924,-326,-767,-1393,4
14280,-3780,236,101,-148,-1523,4
14040,-3128,4252,498,838,-1671,4
16372,-5280,5608,388,823,-364,4
15628,-3552,4528,-2,1666,-4032,4
16136,-3020,5636,820,3729,-2736,4
18292,-4764,10080,-1419,1440,95,4
22100,-4380,9404,-4714,-241,2903,4
18264,-2564,3208,-5787,901,-173,4
15840,372,-32,-5143,2051,1936,4
9128,-4884,12,-3974,2029,7097,4
8508,-6088,-508,-917,-1384,4083,4
10356,-4824,148,2285,1713,-4599,4
14200,-5392,4176,-474,3247,-8383,4
25400,-5172,8712,2236,-427,-6128,4
22452,-3640,5740,-2667,22,724,4
16756,-2840,2432,850,-1781,4800,4
9328,-3856,-164,-1549,-1747,7532,4
8272,-4424,-1228,3848,-2926,2896,4
6344,-4308,-16,3644,207,-2090,4
8568,-4376,4440,6242,539,-6361,4
15600,-2772,7372,8148,-3221,-10375,4
27112,-3472,12276,1252,-2860,-7089,4
27908,-3664,5948,-1081,-2864,-2798,4
22920,1844,3628,-269,1738,2160,4
12600,-2504,992,-469,2166,8735,4
7488,-1416,1768,3998,978,9679,4
2932,-2504,700,4983,644,3002,4
8004,-1288,1276,4271,1953,-6739,4
15724,-3716,9884,2778,-824,-7983,4
32767,-1164,7860,-570,-4164,-9929,4
29712,-112,3532,-2564,-1438,3140,4
21476,-688,-1640,561,1326,12037,4
7096,-2420,940,-497,7815,9708,4
4456,-2156,1072,1548,2244,1332,4
3176,-944,508,806,-214,-2571,4
6636,796,764,740,-3197,-7614,4
16480,-1204,4860,-3111,-3008,-10207,4
32767,-5468,6476,-29,-4641,-9435,4
27448,56,2564,615,-671,1466,4
20584,3184,584,927,489,4156,4
9548,416,-360,495,4014,10464,4
3680,-40,2512,2583,-2046,9169,4
3504,-2040,404,-1686,-650,-4499,4
10668,-240,3036,-1044,-3006,-11399,4
22668,-4476,7820,-1391,-2569,-11884,4
32767,-1284,7724,63,-5215,-6732,4
31940,908,2280,-464,144,5045,4
19300,1392,616,1538,3475,16382,4
4524,-2140,48,766,3622,17840,4
3644,1616,1320,3168,-235,6280,4
128,-24,-504,-808,2050,-878,4
4152,496,1512,1024,-1902,-7043,4
11916,-2376,2108,-1069,-3397,-10222,4
19392,-2744,5496,-609,-2510,-13376,4
32492,-1740,7128,1256,-2966,-9762,4
32767,-3028,7492,-1777,-2838,-1437,4
30292,468,820,1526,-1740,9761,4
19896,1272,-8,73,5758,12308,4
7392,-1968,-356,-182,7590,12483,4
5108,1384,1140,949,3278,7420,4
3084,-1728,776,-816,2730,3041,4
2788,-1348,1040,83,84,-546,4
5768,-2884,1428,294,-2070,-5605,4
11676,-2852,2220,715,-3398,-9230,4
16400,-1712,5600,-271,-3997,-10203,4
32767,-2760,8740,-949,-431,-12985,4
32767,-5132,6484,-3050,-4007,-823,4
32767,3076,-492,1169,-2018,5235,4
18128,-460,-772,-1259,7469,15423,4
7520,-1488,1132,1002,6484,14811,4
2724,-2096,1688,-1530,5916,5722,4
2636,-1044,1552,393,2311,195,4
1836,-1916,1224,316,-1143,-2034,4
6372,-284,1572,549,-5455,-6842,4
16316,-2684,1028,-1326,-5109,-12151,4
25832,-1784,7488,-150,-2387,-14031,4
32767,-5944,10444,-1988,-2470,-9084,4
32767,-1448,6996,-247,-2356,1677,4
25988,-1624,2300,-3256,4840,9392,4
14396,44,2384,-943,4755,13108,4
7460,264,-36,-2644,6608,7498,4
4836,352,692,-450,4012,4959,4
3512,-588,376,-495,486,3707,4
4428,-1852,284,203,-1280,-1644,4
6640,-1636,940,-977,-2461,-4586,4
11156,-1720,1252,303,-4963,-10483,4
22124,-6064,3412,-4004,-3527,-13142,4
31896,-6112,9688,2089,-2940,-8567,4
32767,-3536,8580,-464,-802,-789,4
26996,-696,4140,520,2385,6093,4
13944,-464,1180,665,4810,13096,4
10240,1492,-100,833,5533,4165,4
6372,-204,524,632,5491,5011,4
4232,-948,1512,3105,-858,5313,4
5904,584,2988,1050,-793,-636,4
10468,-3764,1792,-2329,-2936,-4956,4
16036,-3348,4524,-1311,-2909,-7960,4
26052,-4940,7052,-2398,-1121,-13182,4
30156,-5636,7796,-390,-2201,-5439,4
29924,740,2716,2358,-627,412,4
19108,1492,2828,1318,4373,9504,4
13400,1552,1952,883,3740,8537,4
7680,-640,2060,-2242,4330,6936,4
5272,-3544,748,-536,91,3873,4
4928,-864,664,361,-1554,1167,4
5552,-2308,1500,-104,-3273,-3714,4
12764,-2116,3696,-648,-4715,-8026,4
22112,-5044,5876,-1429,-6502,-9284,4
31836,-3844,6104,-1987,-5468,-8238,4
32767,2512,-40,202,-4577,-2842,4
26080,3464,-1300,1138,3054,9241,4
14108,-412,28,1605,3278,13794,4
7548,-1488,820,1008,3413,11220,4
4744,-2600,1284,-163,1699,4760,4
4076,-2416,1260,-273,1263,144,4
4772,-2620,1756,-228,-1891,-4521,4
8880,-1348,616,159,-4359,-9962,4
20816,-2284,5952,-2607,-1889,-17623,4
30264,-6552,5048,-2377,-4093,-11943,4
32767,816,1212,4044,-6498,-588,4
25048,1896,-1084,2198,2685,11166,4
14608,1568,688,3296,5985,12982,4
7184,-436,2092,2102,4459,11756,4
5192,-2220,1708,1513,1564,6901,4
3776,-3072,912,1631,458,1170,4
6696,-2464,1632,1447,139,-6373,4
12960,-3100,4232,1604,-1142,-9962,4
23964,-3596,7208,441,-4278,-11802,4
31788,-4008,5896,-1026,-3927,-4486,4
27328,-1772,172,-648,-3216,4703,4
20356,400,-516,2157,1244,9528,4
11580,-2004,84,1900,4421,10763,4
7580,-1712,1068,2511,3541,6898,4
4436,-3008,1092,1086,2374,1838,4
7920,-1568,820,2484,547,-5591,4
10272,-1408,3084,2377,-782,-6487,4
18308,-1852,4704,3225,-2708,-8880,4
28196,-4572,8784,38,-3777,-5714,4
30184,-4036,6124,-4,-2112,449,4
25192,-2520,2040,-65,-597,8031,4
16644,-2240,952,1293,3156,11740,4
10172,-1284,1452,979,4120,10962,4
4848,-3860,1084,341,3241,7002,4
4896,-1576,2336,2177,1687,-1295,4
4992,-3140,2104,884,2335,-4155,4
8604,-1772,3952,3804,-2078,-10603,4
20480,-4392,7196,485,-4047,-9580,4
32767,-9020,12188,479,-6092,-7533,4
30884,-5028,3652,-1735,-4423,3805,4
18396,-1192,1320,-874,2497,10646,4
9452,-2024,-200,-1057,4291,5830,4
7320,2068,660,-830,5240,2339,4
4080,-992,1708,-1146,3114,-44,4
6828,-1424,2172,-1739,281,-6162,4
12740,-4512,3056,-1403,-1721,-10212,4
23976,-6352,7360,-813,-2823,-9030,4
31056,-4700,6656,-313,-4100,-7224,4
29972,-932,2852,1898,-753,3591,4
17460,-376,1640,5717,-2367,16023,4
10316,824,560,-1760,6142,5465,4
4532,-1644,2484,-4523,8260,-2783,4
3552,-1024,1560,-855,576,-953,4
8876,-1716,2104,-1006,-3889,-3986,4
15616,-5272,2468,-3331,-2740,-7441,4
29424,-2584,6052,-2947,-3040,-10465,4
30608,-4112,2628,-3085,-2433,-1307,4
24876,-204,20,1081,-1047,9716,4
14500,-2132,-820,942,4287,8697,4
8744,248,488,1001,5431,7056,4
3984,-2320,712,-285,3449,5212,4
3152,804,1028,-81,-51,-1546,4
6224,-808,1812,-2536,-323,-7652,4
16216,-4184,5732,-7155,-2732,-10975,4
29040,-9256,4032,-7069,-3269,-11720,4
32064,160,3432,3062,-6103,-6720,4
30240,6264,-2524,-2013,1501,-1619,4
15272,1612,-920,891,6078,13790,4
7768,-784,2336,2348,1865,14470,4
3904,-3224,1904,-1495,2680,4332,4
5340,-2244,708,-451,820,-2475,4
7992,-1000,-56,-2392,96,-5246,4
13180,-2504,112,-2309,-2633,-7571,4
25980,-6176,8432,-2584,-4262,-7113,4
32767,-5748,-1124,-609,-7503,-6002,4
29420,4116,-1024,4670,-768,2241,4
16952,4484,-600,3859,5756,8033,4
6308,472,1560,210,3397,12667,4
4460,-3824,-80,1068,-3043,9100,4
4404,-3200,324,1913,-1617,-626,4
7524,-3636,44,4005,-2064,-5611,4
15284,-1752,2748,5489,-3373,-11452,4
28796,-5512,4968,4423,-4536,-10786,4
32636,-1824,2496,6413,-6119,-3503,4
26380,1996,956,6287,-212,5753,4
13772,-720,2584,6117,2303,14472,4
8136,-1312,3952,6900,256,11955,4
6664,-2048,2896,4028,377,4598,4
6528,-3444,2460,2633,1275,-1755,4
9144,-4596,4012,2232,242,-5344,4
20148,-7704,6788,-422,-4424,-8236,4
31556,-4628,292,1433,-6512,-6972,4
24412,300,-200,1830,-1235,2073,4
16860,-1260,-2396,3462,-855,9945,4
8460,-1840,884,2904,671,9730,4
5156,-1436,1588,2705,365,3243,4
6244,-3532,828,-842,-1629,-3463,4
10072,-4028,2772,-672,-1850,-6308,4
16220,-5504,2952,-8102,1602,-5239,4
26448,-7976,-3728,-1424,-8455,-12212,4
32767,6704,-3204,7648,-6143,-7541,4
22636,1284,-1892,2929,6821,4807,4
8364,1476,2944,1210,5938,7362,4
8944,-388,-740,2963,-3113,8503,4
6056,-3100,924,-699,-2908,2665,4
10096,-2164,416,1,-1795,-7329,4
16452,-4816,1152,-1597,-2609,-9763,4
31796,-1956,-1808,217,-8967,-9344,4
30528,480,-4008,1568,-1843,6100,4
21652,-1636,-4988,2449,2970,13817,4
11112,-3300,-1752,4330,5495,13502,4
5984,-2932,-1424,3450,5913,6284,4
1956,-2276,1668,3227,4628,-252,4
4512,-1312,2064,1557,172,-9261,4
12788,-1308,2268,-2536,-1802,-13186,4
26632,-1500,4308,-2545,-3314,-16405,4
32767,228,-2652,-5982,-3111,-4576,4
29012,-2392,-3088,-1209,-4345,10045,4
19284,-1716,-4968,622,2766,12949,4
7780,-3644,-224,2257,6096,10153,4
6552,-1016,256,2804,2766,4234,4
4392,-3088,1244,731,2267,-141,4
8820,-352,2940,1259,1420,-8148,4
20736,-3008,7328,-3318,2605,-11981,4
29092,-8112,4808,-4217,-3001,-1699,4
29464,-588,788,-4168,184,2988,4
19444,-2952,-1828,-2472,4378,10764,4
10068,-2592,-644,549,5659,12066,4
7112,-2032,-168,1420,6662,4243,4
3604,-1868,3236,163,7514,-926,4
5972,328,4688,1021,3113,-6734,4
15260,-6168,7308,-5346,-668,-10332,4
26004,-7140,8568,-3128,-2467,-4577,4
30204,-4200,3848,-4558,125,-5570,4
20368,-3424,3496,-4006,3855,3264,4
13792,-1956,492,103,861,8790,4
5688,-2048,1864,489,3465,9188,4
6108,360,2708,1076,945,-287,4
7336,-1928,4508,-2719,6595,-11736,4
19636,-3772,6580,-2596,620,-11583,4
28868,-6464,7076,-5183,-690,-5860,4
28604,-2396,2524,-2420,-136,2596,4
17188,-2736,1560,-1353,2138,12805,4
10384,-1812,1924,-382,2072,8829,4
5684,-2640,1340,-1601,4388,1471,4
4932,-1156,2836,615,669,-3370,4
6684,-772,2316,-749,-24,-7721,4
16460,-2064,10836,41,-378,-11728,4
26868,-9204,11800,-8033,-2669,-7181,4
32767,-2940,3512,108,-6547,1969,4
20176,-5464,2828,-1748,4996,12349,4
11084,-2668,448,1125,3938,9833,4
4860,-1172,1928,-189,7165,397,4
3964,-1696,540,1975,-796,402,4
4336,1244,4020,1789,-541,-4459,4
10236,-1028,3352,-2035,-5927,-8413,4
19820,-3520,9184,-3559,-7694,-7289,4
32767,-8280,3904,-2610,-10978,-5362,4
31320,-6812,3664,-737,-750,-74,4
26080,-976,2184,1293,6413,2902,4
11812,-1392,1844,3008,7946,11763,4
7096,-532,1576,3311,2933,10998,4
2348,-2740,1396,-261,4045,1378,4
2704,-324,1280,39,358,-2229,4
4756,-1448,3572,232,-3005,-3280,4
13032,-1764,7308,-3762,-4414,-8462,4
26852,-8564,10884,-3325,-8237,-5137,4
32767,-7480,5628,-2602,-6989,-517,4
27788,-5776,1844,-1983,3865,1390,4
15012,-3680,576,2568,5607,5588,4
10960,-96,-876,2546,5818,2599,4
5280,-2112,-1004,513,4677,3587,4
3364,-868,-104,1908,1363,2966,4
4708,-2620,3596,-1038,1480,-4263,4
7652,-4648,4456,-308,-4544,-2448,4
17340,-1720,4980,989,-7660,-6521,4
21396,-5924,6052,-3674,-7102,-5280,4
32767,-4100,6144,244,-7907,-1335,4
31816,-7196,796,-2550,-765,-706,4
28408,-2952,36,290,4108,5705,4
18916,-3088,-1056,-71,8318,7266,4
9752,-3620,272,255,9263,8662,4
3368,-3424,1572,320,7776,3903,4
1600,-2568,1800,754,4013,1222,4
2524,-1016,380,1076,-1049,719,4
2960,-2812,2872,-359,-1431,-3146,4
8620,-3592,904,-465,-5300,-7004,4
11280,-1556,3368,-1120,-5241,-9466,4
23932,-1208,5172,440,-10323,-9769,4
32220,-7968,2264,-4971,-9277,-3534,4
32767,-6324,4356,1478,-3152,1864,4
30956,-4244,1048,1290,3257,506,4
22472,-108,1056,2002,8655,5460,4
13628,-820,2056,1830,8968,8458,4
7300,-3052,2712,-55,7338,6571,4
3868,-3904,2008,855,4076,5245,4
3540,-2448,1164,1202,1325,2388,4
2432,-2964,2168,1942,-960,897,4
3044,-56,1484,1322,-4254,-3535,4
7304,-500,2156,-843,-5846,-8172,4
17352,-3376,2404,-1455,-10085,-7242,4
26872,-6512,7608,-2159,-12268,-5249,4
32767,-9760,2944,-294,-7828,-4751,4
32767,-5180,1028,-67,-455,-368,4
26092,-2644,-1504,2926,4233,6674,4
15128,-2308,-184,4024,6050,11403,4
9852,-3096,1316,3672,6200,8880,4
6524,-2380,1416,1529,4926,3491,4
5444,-1248,280,2222,3235,2266,4
1992,432,1596,3879,-72,1728,4
2152,176,420,1248,-1771,-2824,4
5660,856,1460,2544,-5616,-7449,4
16740,-2632,2064,-1811,-4169,-14936,4
30008,-7440,6940,-2852,-6336,-17088,4
32767,-3416,4148,1943,-5816,-8181,4
32767,-1820,-1056,-598,-1508,2811,4
23316,3144,-996,5007,6417,11568,4
10272,-20,960,1702,8823,13943,4
4492,-392,3348,5838,1632,13969,4
2916,-1560,2692,3552,-2137,9786,4
2392,-2104,3492,4561,-3640,2487,4
2840,-1612,4124,1692,-3734,-2741,4
9172,-544,6108,3793,-5303,-6043,4
18804,-6808,3548,-6421,-6632,-7262,4
30576,-6472,2344,-946,-11908,-9342,4
32767,-5056,-5044,-3118,-4292,560,4
26816,-4524,-1592,3337,-233,12048,4
17720,-3408,-2240,5005,2867,14917,4
9516,-4780,1720,5214,4843,12324,4
6344,-5096,2072,3342,2144,6851,4
4844,-3564,2152,3060,626,4015,4
3924,-4968,1680,1249,-1853,-1157,4
7156,-2448,1928,1630,-1790,-8535,4
7512,-4536,3676,-1385,-1156,-11541,4
21040,-3104,2892,-1074,-4496,-13761,4
30476,-11976,3260,-4366,-2326,-6520,4
32767,-6872,-2296,1285,-5737,2100,4
23068,-6184,-800,534,3832,6463,4
15972,-416,1392,2295,5430,3639,4
8536,-1800,2608,1429,2008,10261,4
6816,-2516,1712,1135,-2837,11003,4
4076,-3576,1664,-1068,988,2688,4
3260,-3796,1888,-2378,2753,-7323,4
8260,-1584,4604,-1498,1449,-15486,4
21496,-7032,5492,-6990,-5919,-19873,4
31452,-4296,4128,-3953,-6854,-3052,4
32767,-8800,564,-5903,-2508,2035,4
28368,-5720,2072,-7186,7677,8246,4
16528,-7104,-1152,-3558,5452,16144,4
12240,-4012,-432,-572,5603,11813,4
7676,-3244,104,-1920,8967,5621,4
6920,-1396,220,1218,3079,4478,4
5800,-804,-968,-2588,2987,989,4
8720,-1304,-3320,-3138,2297,-3965,4
11152,-2380,-4076,-4416,1356,-8515,4
14980,-1864,-5272,-3393,-1252,-10634,4
21196,-4144,-5080,-2331,-558,-10838,4
20000,-6592,512,-2242,-3662,-6146,4
20660,-7932,468,-1478,-11396,-2797,4
19520,-10748,2672,557,-12653,3670,4
21240,-9676,2632,2856,-7798,1679,4
16588,-9960,4516,2493,288,3742,4
17848,-8520,4496,2672,2205,1632,4
17796,-7320,5188,227,9170,3108,4
15808,-9080,3060,-12,5437,6021,4
16684,-4008,-892,649,8232,5478,4
14616,-3676,-2720,316,6399,1265,4
16048,868,-4028,-2028,8027,-1327,4
10972,-3892,-3744,-574,3351,4351,4
11184,-1796,-4684,-264,701,4183,4
8972,-2856,-2300,-200,1832,-559,4
10976,-2284,-2368,-2324,-456,-5616,4
13176,-3084,-2040,216,-1365,-5647,4
17144,-4920,656,-1715,-3003,-8835,4
15404,-6040,6168,-1365,-2948,-6399,4
20820,-11092,884,-3503,-8364,-4984,4
18088,-9116,4808,2312,-5380,-1721,4
17928,-10168,4540,-1306,-984,-2994,4
17296,-8044,5464,863,657,-995,4
17532,-8508,3740,-1582,1504,570,4
18964,-5644,3984,-559,3529,2181,4
18968,-8116,260,-2646,4248,3532,4
17168,-1568,-216,1973,5797,6815,4
15316,-2484,-3648,1663,5627,3264,4
15484,544,-1532,1177,4694,558,4
12996,92,-2816,1002,4265,1853,4
11392,380,-780,1840,1732,1529,4
11464,-1024,-376,-1060,710,-831,4
10916,-1784,-1504,-414,-331,-4496,4
14548,-2340,716,-2569,1830,-10094,4
15688,-4984,5988,-1377,776,-10504,4
17292,-6604,7836,-2549,-2054,-8314,4
20368,-10016,6448,-728,-3882,-4767,4
21748,-9548,6452,1333,-3127,-1677,4
17640,-9344,6476,928,-413,4661,4
18472,-6400,6168,2964,-400,3544,4
16732,-5472,5176,310,1631,6849,4
19204,-2396,1088,2640,-2809,5513,4
15736,-1968,-3404,856,2634,6765,4
16812,576,-2880,4954,-58,4209,4
12644,60,-360,1540,3609,5675,4
10676,-1868,-316,891,1121,1346,4
11572,120,224,1005,-428,-1348,4
12116,-2184,-60,-1869,-972,-4669,4
12868,-1852,2164,-668,-2145,-4666,4
15304,-6120,2592,-3008,-3819,-6285,4
22100,-8972,7636,-1000,-3542,-6060,4
27004,-12376,8952,-3084,-1674,-2274,4
27876,-9620,4712,-13,2659,3973,4
19736,-6412,3704,2327,4246,12913,4
12712,-3884,1908,4983,4981,13785,4
6344,-2616,2496,1658,5156,9639,4
7608,-1040,180,895,3394,-548,4
5800,-196,-144,-486,1650,463,4
6012,-1600,800,907,-2490,-1434,4
8684,-3804,1640,-3938,-1734,-7532,4
17760,-7440,3300,-3116,-3851,-12149,4
24428,-9068,11432,-2067,-1568,-7332,4
27880,-12676,9544,-2801,-4563,391,4
25484,-8040,2976,-58,-3203,7609,4
15960,-5488,488,1163,2672,10753,4
11704,-2876,-632,2184,2016,6710,4
8808,-1724,-1528,109,4514,3473,4
5400,-2592,52,799,4034,-363,4
6168,-2048,804,-1390,730,-3366,4
7908,-4072,2096,-1372,-1581,-6926,4
15728,-6164,3300,-2218,-2913,-13823,4
24040,-9496,12648,-2714,-1219,-12926,4
30936,-11336,7708,-4615,-5435,-5413,4
27948,-6848,2540,1630,-5979,8366,4
19856,-5116,1592,1023,1071,13934,4
8320,-6828,-548,866,5177,10125,4
7568,-660,568,3367,1162,4549,4
5048,-1496,-1332,457,3361,523,4
6352,1472,580,1750,-583,-2567,4
6160,-2076,-80,-3148,-373,-4993,4
17556,-5336,3136,-3820,-3193,-10979,4
22456,-12196,9896,-4056,-3132,-5594,4
28072,-13396,4076,-3484,-7342,41,4
25668,-7520,-464,901,-2925,4964,4
14820,-4832,-920,2471,3058,8802,4
10980,-1596,-540,2202,4265,1866,4
7568,-64,-1068,-899,5025,-1816,4
6660,1956,-436,-478,2065,-5038,4
10068,1156,-264,-5590,2229,-11192,4
20072,-5124,3624,-7168,3025,-13996,4
23156,-18020,5776,-9266,-1754,-3976,4
26236,-12204,5548,3871,-6623,3367,4
18136,-8220,660,2768,-2319,7428,4
12092,-1144,216,5625,-1243,4524,4
